x,y,z,Vx,Vy,Vz
0,0.5,0,-0.737263,0.408929,0.00235255
0,0.5,0.1,-0.716141,0.375737,0.135975
0,0.5,0.2,-0.659894,0.285859,0.246967
0,0.5,0.3,-0.582168,0.158911,0.32247
0,0.5,0.4,-0.497702,0.016911,0.361442
0,0.5,0.5,-0.417364,-0.122736,0.370773
0,0.5,0.6,-0.346908,-0.249515,0.359908
0,0.5,0.7,-0.288103,-0.358775,0.337315
0,0.5,0.8,-0.240423,-0.449663,0.309201
0,0.5,0.9,-0.202349,-0.523344,0.279561
0,0.5,1,-0.172133,-0.581835,0.250713
0,0.6,-1,-0.191299,-0.560294,-0.26937
0,0.6,-0.9,-0.221501,-0.500773,-0.295876
0,0.6,-0.8,-0.258531,-0.427163,-0.321535
0,0.6,-0.7,-0.303459,-0.338229,-0.34368
0,0.6,-0.6,-0.356893,-0.233845,-0.358234
0,0.6,-0.5,-0.418357,-0.116019,-0.35955
0,0.6,-0.4,-0.485401,0.00979555,-0.340801
0,0.6,-0.3,-0.552729,0.133539,-0.295425
0,0.6,-0.2,-0.611986,0.240541,-0.219904
0,0.6,-0.1,-0.653122,0.313943,-0.117085
0,0.6,0,-0.667604,0.339803,0.00212997
0,0.6,0.1,-0.652112,0.312759,0.121061
0,0.6,0.2,-0.610175,0.238503,0.223134
0,0.6,0.3,-0.550438,0.131155,0.297693
0,0.6,0.4,-0.482936,0.00756354,0.342135
0,0.6,0.5,-0.415941,-0.117732,0.36013
0,0.6,0.6,-0.354648,-0.234832,0.358283
0,0.6,0.7,-0.30143,-0.338418,0.343399
0,0.6,0.8,-0.256717,-0.426572,0.321078
0,0.6,0.9,-0.219878,-0.499468,0.295347
0,0.6,1,-0.189835,-0.558364,0.268832
0,0.7,-1,-0.203942,-0.539401,-0.277481
0,0.7,-0.9,-0.232619,-0.481195,-0.300221
0,0.7,-0.8,-0.266832,-0.410605,-0.320717
0,0.7,-0.7,-0.307084,-0.327143,-0.336283
0,0.7,-0.6,-0.353359,-0.231518,-0.343204
0,0.7,-0.5,-0.404672,-0.126404,-0.336817
0,0.7,-0.4,-0.45856,-0.017282,-0.312073
0,0.7,-0.3,-0.510712,0.087065,-0.2648
0,0.7,-0.2,-0.55513,0.175026,-0.193621
0,0.7,-0.1,-0.585205,0.234205,-0.101851
0,0.7,0,-0.595643,0.254858,0.00189989
0,0.7,0.1,-0.584444,0.233335,0.105445
0,0.7,0.2,-0.553735,0.173509,0.196663
0,0.7,0.3,-0.508887,0.0852599,0.267098
0,0.7,0.4,-0.456518,-0.0189994,0.313606
0,0.7,0.5,-0.402583,-0.127732,0.337684
0,0.7,0.6,-0.351333,-0.232264,0.343561
0,0.7,0.7,-0.305179,-0.327218,0.336286
0,0.7,0.8,-0.265066,-0.409998,0.3205
0,0.7,0.9,-0.230989,-0.479945,0.299884
0,0.7,1,-0.202432,-0.537573,0.277091
0,0.8,-1,-0.212363,-0.521979,-0.277615
0,0.8,-0.9,-0.238732,-0.466519,-0.295979
0,0.8,-0.8,-0.269369,-0.400597,-0.311053
0,0.8,-0.7,-0.304382,-0.324339,-0.320357
0,0.8,-0.6,-0.343391,-0.239008,-0.320739
0,0.8,-0.5,-0.385247,-0.147539,-0.308583
0,0.8,-0.4,-0.427772,-0.0549985,-0.280378
0,0.8,-0.3,-0.467654,0.031322,-0.23369
0,0.8,-0.2,-0.500711,0.102523,-0.168398
0,0.8,-0.1,-0.522642,0.14966,-0.087717
0,0.8,0,-0.530163,0.165992,0.00169041
0,0.8,0.1,-0.52206,0.149046,0.0909492
0,0.8,0.2,-0.499624,0.101445,0.171223
0,0.8,0.3,-0.466193,0.0300305,0.235948
0,0.8,0.4,-0.426081,-0.0562298,0.282024
0,0.8,0.5,-0.383452,-0.148473,0.309663
0,0.8,0.6,-0.341583,-0.239478,0.321353
0,0.8,0.7,-0.302619,-0.324254,0.320621
0,0.8,0.8,-0.26768,-0.399929,0.311074
0,0.8,0.9,-0.237126,-0.465284,0.295846
0,0.8,1,-0.210839,-0.520222,0.277395
0,0.9,-1,-0.217517,-0.508173,-0.271751
0,0.9,-0.9,-0.241221,-0.456494,-0.285697
0,0.9,-0.8,-0.268081,-0.396267,-0.295702
0,0.9,-0.7,-0.297963,-0.328043,-0.299609
0,0.9,-0.6,-0.330325,-0.253375,-0.294883
0,0.9,-0.5,-0.364056,-0.175152,-0.278853
0,0.9,-0.4,-0.397362,-0.0977935,-0.249199
0,0.9,-0.3,-0.427783,-0.0271582,-0.204644
0,0.9,-0.2,-0.452438,0.030055,-0.145723
0,0.9,-0.1,-0.468525,0.0674384,-0.0753012
0,0.9,0,-0.473984,0.0803231,0.0015106
0,0.9,0.1,-0.468068,0.0670249,0.078214
0,0.9,0.2,-0.451572,0.029329,0.148335
0,0.9,0.3,-0.426593,-0.0280246,0.206824
0,0.9,0.4,-0.395945,-0.0986033,0.250894
0,0.9,0.5,-0.362503,-0.175724,0.280079
0,0.9,0.6,-0.32871,-0.253575,0.295698
0,0.9,0.7,-0.296338,-0.327784,0.300095
0,0.9,0.8,-0.266478,-0.395514,0.295941
0,0.9,0.9,-0.239656,-0.455249,0.285764
0,0.9,1,-0.215998,-0.506464,0.271704
0,1,-1,-0.220268,-0.497714,-0.26168
0,1,-0.9,-0.24125,-0.45044,-0.271533
0,1,-0.8,-0.264478,-0.39637,-0.277136
0,1,-0.7,-0.289694,-0.336307,-0.276702
0,1,-0.6,-0.31632,-0.271889,-0.268271
0,1,-0.5,-0.343377,-0.205766,-0.249944
0,1,-0.4,-0.369448,-0.141656,-0.220259
0,1,-0.3,-0.392738,-0.0841659,-0.178668
0,1,-0.2,-0.411266,-0.0382969,-0.125994
0,1,-0.1,-0.423191,-0.00864237,-0.0646778
0,1,0,-0.427199,0.00154162,0.00136077
0,1,0.1,-0.422821,-0.00890382,0.0673193
0,1,0.2,-0.410557,-0.0387516,0.12841
0,1,0.3,-0.391746,-0.0846954,0.180755
0,1,0.4,-0.368239,-0.142119,0.221963
0,1,0.5,-0.342017,-0.20603,0.251262
0,1,0.6,-0.314867,-0.271845,0.269236
0,1,0.7,-0.288192,-0.335882,0.277368
0,1,0.8,-0.262958,-0.395527,0.277563
0,1,0.9,-0.239732,-0.449172,0.271781
0,1,1,-0.218765,-0.496037,0.261799
0.1,-1,-1,0.213267,-0.531925,0.282187
0.1,-1,-0.9,0.232891,-0.480748,0.294473
0.1,-1,-0.8,0.254714,-0.421309,0.302404
0.1,-1,-0.7,0.278552,-0.354303,0.303912
0.1,-1,-0.6,0.30391,-0.281413,0.296648
0.1,-1,-0.5,0.329894,-0.205577,0.27824
0.1,-1,-0.4,0.355147,-0.131129,0.246748
0.1,-1,-0.3,0.377889,-0.0636324,0.201266
0.1,-1,-0.2,0.396107,-0.00929654,0.142545
0.1,-1,-0.1,0.407888,0.0260528,0.0733737
0.1,-1,0,0.41185,0.0382271,-0.00155323
0.1,-1,0.1,0.407495,0.0257248,-0.0763825
0.1,-1,0.2,0.395355,-0.00986451,-0.145281
0.1,-1,0.3,0.376837,-0.0642892,-0.203605
0.1,-1,0.4,0.353864,-0.131699,-0.248633
0.1,-1,0.5,0.32845,-0.205897,-0.279675
0.1,-1,0.6,0.302363,-0.281355,-0.297678
0.1,-1,0.7,0.276946,-0.35379,-0.304607
0.1,-1,0.8,0.253081,-0.420304,-0.302837
0.1,-1,0.9,0.231251,-0.479253,-0.294713
0.1,-1,1,0.211633,-0.529968,-0.28229
0.1,-0.9,-1,0.209336,-0.543019,0.294547
0.1,-0.9,-0.9,0.231601,-0.486528,0.311812
0.1,-0.9,-0.8,0.257014,-0.419526,0.325208
0.1,-0.9,-0.7,0.285551,-0.342309,0.332245
0.1,-0.9,-0.6,0.316795,-0.256354,0.329863
0.1,-0.9,-0.5,0.349756,-0.164802,0.314695
0.1,-0.9,-0.4,0.38271,-0.0728344,0.283623
0.1,-0.9,-0.3,0.413169,0.012336,0.234682
0.1,-0.9,-0.2,0.438109,0.0821355,0.168122
0.1,-0.9,-0.1,0.454503,0.128126,0.0872138
0.1,-0.9,0,0.460081,0.144037,-0.00175177
0.1,-0.9,0.1,0.454014,0.127586,-0.0905805
0.1,-0.9,0.2,0.437186,0.0811929,-0.171111
0.1,-0.9,0.3,0.411904,0.0112194,-0.237138
0.1,-0.9,0.4,0.381208,-0.0738691,-0.285491
0.1,-0.9,0.5,0.348114,-0.16553,-0.316007
0.1,-0.9,0.6,0.315087,-0.256612,-0.330702
0.1,-0.9,0.7,0.283828,-0.342006,-0.332716
0.1,-0.9,0.8,0.255308,-0.418632,-0.325413
0.1,-0.9,0.9,0.229926,-0.485058,-0.311836
0.1,-0.9,1,0.207699,-0.541017,-0.294456
0.1,-0.8,-1,0.203245,-0.557645,0.302565
0.1,-0.8,-0.9,0.228169,-0.496444,0.325299
0.1,-0.8,-0.8,0.25743,-0.422216,0.345114
0.1,-0.8,-0.7,0.291308,-0.334592,0.359169
0.1,-0.8,-0.6,0.329632,-0.234515,0.36366
0.1,-0.8,-0.5,0.371454,-0.125016,0.353976
0.1,-0.8,-0.4,0.414696,-0.0119928,0.325331
0.1,-0.8,-0.3,0.455948,0.095407,0.274009
0.1,-0.8,-0.2,0.490653,0.185403,0.199136
0.1,-0.8,-0.1,0.513934,0.245671,0.10431
0.1,-0.8,0,0.521959,0.266665,-0.00200481
0.1,-0.8,0.1,0.513297,0.244833,-0.108124
0.1,-0.8,0.2,0.489472,0.183943,-0.202419
0.1,-0.8,0.3,0.454374,0.0936752,-0.276566
0.1,-0.8,0.4,0.41289,-0.0136261,-0.327126
0.1,-0.8,0.5,0.369549,-0.126246,-0.355092
0.1,-0.8,0.6,0.327724,-0.235142,-0.364236
0.1,-0.8,0.7,0.28945,-0.334522,-0.359359
0.1,-0.8,0.8,0.255646,-0.421435,-0.345049
0.1,-0.8,0.9,0.226465,-0.494989,-0.325082
0.1,-0.8,1,0.201617,-0.555585,-0.30227
0.1,-0.7,-1,0.194204,-0.576195,0.304176
0.1,-0.7,-0.9,0.221526,-0.511399,0.332445
0.1,-0.7,-0.8,0.254583,-0.430973,0.359284
0.1,-0.7,-0.7,0.294157,-0.333589,0.381694
0.1,-0.7,-0.6,0.340593,-0.219213,0.395225
0.1,-0.7,-0.5,0.393282,-0.0902229,0.393894
0.1,-0.7,-0.4,0.449983,0.047194,0.370696
0.1,-0.7,-0.3,0.506198,0.181891,0.319179
0.1,-0.7,-0.2,0.555121,0.297925,0.23624
0.1,-0.7,-0.1,0.588792,0.377263,0.125287
0.1,-0.7,0,0.60058,0.405169,-0.00232462
0.1,-0.7,0.1,0.587927,0.376011,-0.12965
0.1,-0.7,0.2,0.553551,0.295765,-0.239844
0.1,-0.7,0.3,0.504176,0.179359,-0.321791
0.1,-0.7,0.4,0.447759,0.0448223,-0.372327
0.1,-0.7,0.5,0.391041,-0.0920364,-0.394713
0.1,-0.7,0.6,0.338446,-0.220241,-0.395456
0.1,-0.7,0.7,0.292151,-0.33375,-0.381545
0.1,-0.7,0.8,0.252728,-0.430284,-0.358919
0.1,-0.7,0.9,0.21981,-0.509934,-0.331977
0.1,-0.7,1,0.192607,-0.574053,-0.303678
0.1,-0.6,-1,0.181316,-0.598627,0.297032
0.1,-0.6,-0.9,0.210359,-0.531872,0.330197
0.1,-0.6,-0.8,0.246617,-0.447101,0.36392
0.1,-0.6,-0.7,0.291604,-0.341787,0.395379
0.1,-0.6,-0.6,0.346563,-0.214428,0.419821
0.1,-0.6,-0.5,0.411749,-0.0659897,0.430025
0.1,-0.6,-0.4,0.485274,0.0979204,0.416372
0.1,-0.6,-0.3,0.561664,0.264602,0.368459
0.1,-0.6,-0.2,0.631032,0.413162,0.279158
0.1,-0.6,-0.1,0.680372,0.517473,0.150445
0.1,-0.6,0,0.697976,0.554658,-0.00271928
0.1,-0.6,0.1,0.67915,0.515658,-0.155457
0.1,-0.6,0.2,0.628881,0.410086,-0.283076
0.1,-0.6,0.3,0.559011,0.26108,-0.371025
0.1,-0.6,0.4,0.4825,0.0946967,-0.417702
0.1,-0.6,0.5,0.409102,-0.0684227,-0.430427
0.1,-0.6,0.6,0.344155,-0.21584,-0.419624
0.1,-0.6,0.7,0.28946,-0.342136,-0.394851
0.1,-0.6,0.8,0.244715,-0.446457,-0.363246
0.1,-0.6,0.9,0.20866,-0.530353,-0.32949
0.1,-0.6,1,0.17978,-0.596368,-0.296355
0.1,-0.5,-1,0.163676,-0.624212,0.278761
0.1,-0.5,-0.9,0.193214,-0.557525,0.315185
0.1,-0.5,-0.8,0.231274,-0.471042,0.354416
0.1,-0.5,-0.7,0.280278,-0.360975,0.394249
0.1,-0.5,-0.6,0.342778,-0.224021,0.430241
0.1,-0.5,-0.5,0.420639,-0.0589338,0.454554
0.1,-0.5,-0.4,0.513339,0.130551,0.455099
0.1,-0.5,-0.3,0.615216,0.331474,0.416482
0.1,-0.5,-0.2,0.712754,0.518013,0.32506
0.1,-0.5,-0.1,0.785122,0.653416,0.178888
0.1,-0.5,0,0.811572,0.702553,-0.00317861
0.1,-0.5,0.1,0.783357,0.650873,-0.184608
0.1,-0.5,0.2,0.709763,0.513811,-0.329208
0.1,-0.5,0.3,0.61172,0.326828,-0.418826
0.1,-0.5,0.4,0.509903,0.126451,-0.455955
0.1,-0.5,0.5,0.417557,-0.0619299,-0.454422
0.1,-0.5,0.6,0.340134,-0.225725,-0.429569
0.1,-0.5,0.7,0.278045,-0.36142,-0.393345
0.1,-0.5,0.8,0.22938,-0.470364,-0.353467
0.1,-0.5,0.9,0.191585,-0.555895,-0.314288
0.1,-0.5,1,0.162246,-0.621798,-0.277958
0.1,-0.4,-1,0.140554,-0.651341,0.247421
0.1,-0.4,-0.9,0.168753,-0.586794,0.284294
0.1,-0.4,-0.8,0.206204,-0.501634,0.325985
0.1,-0.4,-0.7,0.256219,-0.391066,0.371304
0.1,-0.4,-0.6,0.322867,-0.250069,0.416882
0.1,-0.4,-0.5,0.410324,-0.0748021,0.455423
0.1,-0.4,-0.4,0.520861,0.134116,0.473561
0.1,-0.4,-0.3,0.6505,0.365594,0.451002
0.1,-0.4,-0.2,0.782838,0.590573,0.36526
0.1,-0.4,-0.1,0.886391,0.760459,0.206505
0.1,-0.4,0,0.925426,0.823514,-0.00363932
0.1,-0.4,0.1,0.883862,0.757073,-0.212849
0.1,-0.4,0.2,0.778748,0.585161,-0.369414
0.1,-0.4,0.3,0.646022,0.359871,-0.452875
0.1,-0.4,0.4,0.516764,0.129299,-0.473776
0.1,-0.4,0.5,0.406895,-0.0781656,-0.454708
0.1,-0.4,0.6,0.320104,-0.251886,-0.415769
0.1,-0.4,0.7,0.254007,-0.391469,-0.370107
0.1,-0.4,0.8,0.204412,-0.500828,-0.324858
0.1,-0.4,0.9,0.167267,-0.584994,-0.283299
0.1,-0.4,1,0.139288,-0.64874,-0.246573
0.1,-0.3,-1,0.111633,-0.677494,0.202102
0.1,-0.3,-0.9,0.136146,-0.616669,0.235552
0.1,-0.3,-0.8,0.169592,-0.535503,0.274908
0.1,-0.3,-0.7,0.215776,-0.428752,0.320092
0.1,-0.3,-0.6,0.279923,-0.290365,0.369346
0.1,-0.3,-0.5,0.368505,-0.11448,0.417258
0.1,-0.3,-0.4,0.487554,0.101569,0.451516
0.1,-0.3,-0.3,0.637347,0.350363,0.44949
0.1,-0.3,-0.2,0.801863,0.603122,0.380185
0.1,-0.3,-0.1,0.939052,0.802053,0.222181
0.1,-0.3,0,0.992762,0.877774,-0.00391553
0.1,-0.3,0.1,0.93565,0.797915,-0.228736
0.1,-0.3,0.2,0.796667,0.596756,-0.383937
0.1,-0.3,0.3,0.632072,0.343954,-0.450642
0.1,-0.3,0.4,0.483088,0.0964392,-0.451057
0.1,-0.3,0.5,0.365024,-0.117877,-0.416076
0.1,-0.3,0.6,0.277286,-0.292061,-0.367974
0.1,-0.3,0.7,0.213772,-0.428963,-0.318788
0.1,-0.3,0.8,0.168036,-0.534484,-0.273769
0.1,-0.3,0.9,0.134899,-0.614656,-0.234596
0.1,-0.3,1,0.1106,-0.674692,-0.201317
0.1,-0.2,-1,0.0772609,-0.699511,0.143547
0.1,-0.2,-0.9,0.0955468,-0.642923,0.169199
0.1,-0.2,-0.8,0.121038,-0.567057,0.200298
0.1,-0.2,-0.7,0.157204,-0.466853,0.237492
0.1,-0.2,-0.6,0.209203,-0.336263,0.280486
0.1,-0.2,-0.5,0.284252,-0.168916,0.326411
0.1,-0.2,-0.4,0.390873,0.0394643,0.366497
0.1,-0.2,-0.3,0.53432,0.284587,0.381031
0.1,-0.2,-0.2,0.703907,0.540927,0.337141
0.1,-0.2,-0.1,0.855196,0.749016,0.204293
0.1,-0.2,0,0.916942,0.829883,-0.00362286
0.1,-0.2,0.1,0.851358,0.744596,-0.210085
0.1,-0.2,0.2,0.698397,0.53435,-0.33996
0.1,-0.2,0.3,0.529142,0.278224,-0.381422
0.1,-0.2,0.4,0.386807,0.0345755,-0.365629
0.1,-0.2,0.5,0.281284,-0.171997,-0.325125
0.1,-0.2,0.6,0.207073,-0.337643,-0.2792
0.1,-0.2,0.7,0.155655,-0.466778,-0.236362
0.1,-0.2,0.8,0.119877,-0.56579,-0.199361
0.1,-0.2,0.9,0.0946433,-0.640697,-0.168441
0.1,-0.2,1,0.0765291,-0.696525,-0.142942
0.1,-0.1,-1,0.0385986,-0.7142,0.074535
0.1,-0.1,-0.9,0.0484532,-0.660967,0.0884911
0.1,-0.1,-0.8,0.0623772,-0.589612,0.105731
0.1,-0.1,-0.7,0.0824752,-0.49556,0.126882
0.1,-0.1,-0.6,0.112029,-0.373428,0.152237
0.1,-0.1,-0.5,0.15597,-0.217629,0.180875
0.1,-0.1,-0.4,0.220878,-0.0245071,0.208609
0.1,-0.1,-0.3,0.312616,0.202011,0.224164
0.1,-0.1,-0.2,0.427447,0.439036,0.205649
0.1,-0.1,-0.1,0.535684,0.632276,0.128476
0.1,-0.1,0,0.581438,0.707723,-0.00229713
0.1,-0.1,0.1,0.532883,0.628206,-0.132004
0.1,-0.1,0.2,0.42363,0.433045,-0.207125
0.1,-0.1,0.3,0.309244,0.196287,-0.224137
0.1,-0.1,0.4,0.218377,-0.0288336,-0.207916
0.1,-0.1,0.5,0.15423,-0.220264,-0.18003
0.1,-0.1,0.6,0.110828,-0.374468,-0.151456
0.1,-0.1,0.7,0.0816294,-0.495227,-0.126229
0.1,-0.1,0.8,0.0617602,-0.588145,-0.105207
0.1,-0.1,0.9,0.0479841,-0.658583,-0.0880777
0.1,-0.1,1,0.0382262,-0.711085,-0.0742112
0.1,0,-1,-0.00242693,-0.719165,-0.000249016
0.1,0,-0.9,-0.00229356,-0.667193,-0.000295448
0.1,0,-0.8,-0.0021175,-0.597591,-0.000353024
0.1,0,-0.7,-0.00189215,-0.506036,-0.000424077
0.1,0,-0.6,-0.00161291,-0.387533,-0.000510025
0.1,0,-0.5,-0.00128123,-0.237072,-0.00060852
0.1,0,-0.4,-0.000911925,-0.0517557,-0.000706445
0.1,0,-0.3,-0.000542825,0.16385,-0.000766083
0.1,0,-0.2,-0.000236126,0.38738,-0.000710384
0.1,0,-0.1,-4.87015e-005,0.568048,-0.000447773
0.1,0,0,1.28352e-005,0.638221,8.0135e-006
0.1,0,0.1,-3.86078e-005,0.564298,0.000456986
0.1,0,0.2,-0.000221566,0.381828,0.000706073
0.1,0,0.3,-0.000527919,0.158518,0.000751113
0.1,0,0.4,-0.00089747,-0.0557888,0.00068608
0.1,0,0.5,-0.00126666,-0.239501,0.000586465
0.1,0,0.6,-0.00159761,-0.38843,0.000488215
0.1,0,0.7,-0.00187577,-0.505603,0.000403367
0.1,0,0.8,-0.00209995,-0.596052,0.00033372
0.1,0,0.9,-0.00227487,-0.664754,0.0002776
0.1,0,1,-0.00240724,-0.716007,0.000232562
0.1,0.1,-1,-0.0434242,-0.713528,-0.0749612
0.1,0.1,-0.9,-0.0530025,-0.660249,-0.0889815
0.1,0.1,-0.8,-0.0665569,-0.588845,-0.106294
0.1,0.1,-0.7,-0.0861708,-0.49474,-0.12752
0.1,0.1,-0.6,-0.115101,-0.372551,-0.152945
0.1,0.1,-0.5,-0.158249,-0.216692,-0.181627
0.1,0.1,-0.4,-0.222161,-0.0235129,-0.209342
0.1,0.1,-0.3,-0.31268,0.203044,-0.224772
0.1,0.1,-0.2,-0.426122,0.440068,-0.206022
0.1,0.1,-0.1,-0.53309,0.633262,-0.128608
0.1,0.1,0,-0.578301,0.708675,0.00230183
0.1,0.1,0.1,-0.530296,0.629183,0.132142
0.1,0.1,0.2,-0.422307,0.434059,0.207493
0.1,0.1,0.3,-0.3093,0.197299,0.224726
0.1,0.1,0.4,-0.219644,-0.0278609,0.20862
0.1,0.1,0.5,-0.156487,-0.219347,0.180746
0.1,0.1,0.6,-0.113874,-0.373609,0.152126
0.1,0.1,0.7,-0.0852944,-0.494423,0.126829
0.1,0.1,0.8,-0.0659062,-0.587393,0.105733
0.1,0.1,0.9,-0.0524969,-0.657879,0.0885343
0.1,0.1,1,-0.0430131,-0.710425,0.0746059
0.1,0.2,-1,-0.0820071,-0.698217,-0.143774
0.1,0.2,-0.9,-0.0999927,-0.641559,-0.169415
0.1,0.2,-0.8,-0.125071,-0.565632,-0.200477
0.1,0.2,-0.7,-0.160675,-0.465382,-0.237584
0.1,0.2,-0.6,-0.211902,-0.334785,-0.280413
0.1,0.2,-0.5,-0.285881,-0.167503,-0.32605
0.1,0.2,-0.4,-0.391002,0.0406687,-0.3657
0.1,0.2,-0.3,-0.532375,0.285346,-0.37971
0.1,0.2,-0.2,-0.699349,0.540954,-0.335508
0.1,0.2,-0.1,-0.848126,0.748223,-0.203068
0.1,0.2,0,-0.908786,0.828708,0.00360916
0.1,0.2,0.1,-0.844332,0.743806,0.208844
0.1,0.2,0.2,-0.69389,0.534373,0.338328
0.1,0.2,0.3,-0.527229,0.278966,0.380104
0.1,0.2,0.4,-0.386945,0.0357541,0.364826
0.1,0.2,0.5,-0.282906,-0.170614,0.324748
0.1,0.2,0.6,-0.209755,-0.336194,0.279103
0.1,0.2,0.7,-0.159101,-0.465337,0.236427
0.1,0.2,0.8,-0.12388,-0.564392,0.199511
0.1,0.2,0.9,-0.0990553,-0.639359,0.168629
0.1,0.2,1,-0.0812386,-0.695254,0.143142
0.1,0.3,-1,-0.116263,-0.675663,-0.202047
0.1,0.3,-0.9,-0.140448,-0.614777,-0.235391
0.1,0.3,-0.8,-0.173436,-0.533586,-0.274579
0.1,0.3,-0.7,-0.21898,-0.426873,-0.319499
0.1,0.3,-0.6,-0.282223,-0.28864,-0.368357
0.1,0.3,-0.5,-0.369521,-0.113113,-0.41571
0.1,0.3,-0.4,-0.486749,0.102247,-0.449272
0.1,0.3,-0.3,-0.634064,0.349892,-0.446609
0.1,0.3,-0.2,-0.795598,0.601074,-0.377196
0.1,0.3,-0.1,-0.930084,0.79846,-0.220177
0.1,0.3,0,-0.982675,0.873515,0.00389402
0.1,0.3,0.1,-0.926734,0.794341,0.226705
0.1,0.3,0.2,-0.79047,0.594727,0.380949
0.1,0.3,0.3,-0.628842,0.343485,0.447776
0.1,0.3,0.4,-0.48231,0.0971008,0.448825
0.1,0.3,0.5,-0.366047,-0.116538,0.414529
0.1,0.3,0.6,-0.279578,-0.29037,0.366978
0.1,0.3,0.7,-0.216957,-0.42712,0.318181
0.1,0.3,0.8,-0.171854,-0.532602,0.273421
0.1,0.3,0.9,-0.139171,-0.612799,0.234414
0.1,0.3,1,-0.115196,-0.672893,0.20124
0.1,0.4,-1,-0.145046,-0.649068,-0.247055
0.1,0.4,-0.9,-0.172899,-0.584498,-0.283737
0.1,0.4,-0.8,-0.209864,-0.499384,-0.325153
0.1,0.4,-0.7,-0.2592,-0.38898,-0.370084
0.1,0.4,-0.6,-0.324896,-0.248338,-0.415137
0.1,0.4,-0.5,-0.411028,-0.0737287,-0.453025
0.1,0.4,-0.4,-0.519758,0.134104,-0.470474
0.1,0.4,-0.3,-0.647086,0.363996,-0.447452
0.1,0.4,-0.2,-0.776851,0.587046,-0.361912
0.1,0.4,-0.1,-0.878238,0.75522,-0.204407
0.1,0.4,0,-0.916417,0.817579,0.00361998
0.1,0.4,0.1,-0.87575,0.751857,0.210725
0.1,0.4,0.2,-0.772818,0.581661,0.366066
0.1,0.4,0.3,-0.642659,0.358286,0.449341
0.1,0.4,0.4,-0.515692,0.12928,0.470709
0.1,0.4,0.5,-0.407611,-0.077115,0.452323
0.1,0.4,0.6,-0.322131,-0.250189,0.414029
0.1,0.4,0.7,-0.256975,-0.38942,0.368883
0.1,0.4,0.8,-0.208051,-0.498618,0.324016
0.1,0.4,0.9,-0.171386,-0.582738,0.282728
0.1,0.4,1,-0.14375,-0.646507,0.246191
0.1,0.5,-1,-0.168025,-0.621588,-0.278102
0.1,0.5,-0.9,-0.197213,-0.554926,-0.314277
0.1,0.5,-0.8,-0.234786,-0.468569,-0.353174
0.1,0.5,-0.7,-0.283124,-0.358785,-0.392571
0.1,0.5,-0.6,-0.344715,-0.222346,-0.428029
0.1,0.5,-0.5,-0.421361,-0.0581031,-0.45175
0.1,0.5,-0.4,-0.512496,0.130128,-0.451775
0.1,0.5,-0.3,-0.612508,0.3294,-0.412953
0.1,0.5,-0.2,-0.70812,0.514115,-0.32196
0.1,0.5,-0.1,-0.778971,0.648018,-0.17704
0.1,0.5,0,-0.804845,0.696571,0.00316507
0.1,0.5,0.1,-0.777233,0.645493,0.182741
0.1,0.5,0.2,-0.705169,0.509935,0.326107
0.1,0.5,0.3,-0.60905,0.324767,0.415312
0.1,0.5,0.4,-0.509086,0.126025,0.45265
0.1,0.5,0.5,-0.418292,-0.0611183,0.451635
0.1,0.5,0.6,-0.342072,-0.224081,0.427367
0.1,0.5,0.7,-0.280881,-0.359268,0.391672
0.1,0.5,0.8,-0.232875,-0.467934,0.352222
0.1,0.5,0.9,-0.19556,-0.553341,0.313373
0.1,0.5,1,-0.166568,-0.619219,0.277288
0.1,0.6,-1,-0.185522,-0.595721,-0.29613
0.1,0.6,-0.9,-0.214227,-0.529039,-0.329022
0.1,0.6,-0.8,-0.250026,-0.444459,-0.3624
0.1,0.6,-0.7,-0.294401,-0.339506,-0.393443
0.1,0.6,-0.6,-0.348554,-0.212744,-0.417418
0.1,0.6,-0.5,-0.412713,-0.0652007,-0.427167
0.1,0.6,-0.4,-0.484989,0.0974887,-0.413198
0.1,0.6,-0.3,-0.559986,0.26269,-0.365296
0.1,0.6,-0.2,-0.628006,0.409734,-0.276525
0.1,0.6,-0.1,-0.676339,0.51287,-0.14893
0.1,0.6,0,-0.693571,0.549611,0.00271137
0.1,0.6,0.1,-0.675133,0.511066,0.153932
0.1,0.6,0.2,-0.62588,0.406672,0.280444
0.1,0.6,0.3,-0.557359,0.259176,0.367874
0.1,0.6,0.4,-0.482234,0.0942605,0.414546
0.1,0.6,0.5,-0.410075,-0.0676522,0.427586
0.1,0.6,0.6,-0.346146,-0.214186,0.417234
0.1,0.6,0.7,-0.292249,-0.339894,0.392922
0.1,0.6,0.8,-0.24811,-0.443858,0.361728
0.1,0.6,0.9,-0.212509,-0.527566,0.328312
0.1,0.6,1,-0.183963,-0.59351,0.295447
0.1,0.7,-1,-0.198274,-0.573057,-0.303097
0.1,0.7,-0.9,-0.225282,-0.508367,-0.331097
0.1,0.7,-0.8,-0.257924,-0.42817,-0.357618
0.1,0.7,-0.7,-0.296962,-0.331181,-0.379669
0.1,0.7,-0.6,-0.342721,-0.217408,-0.392835
0.1,0.7,-0.5,-0.394586,-0.089262,-0.391197
0.1,0.7,-0.4,-0.450337,0.0470799,-0.367855
0.1,0.7,-0.3,-0.505549,0.180557,-0.316484
0.1,0.7,-0.2,-0.553551,0.295411,-0.234088
